Image_1,Image_2,Modality,Folder_1,Folder_2,pHash_Distance,dHash_Distance,Similarity_Classification,Recommended_Action
data/raw/ct_images/progression/CT00168.png,data/raw/ct_images/progression/CT00187.png,ct,progression,progression,9,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00168.png,data/raw/ct_images/progression/CT00191.png,ct,progression,progression,6,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00168.png,data/raw/ct_images/progression/CT00195.png,ct,progression,progression,5,0,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00168.png,data/raw/ct_images/progression/CT00196.png,ct,progression,progression,7,0,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00168.png,data/raw/ct_images/progression/CT00199.png,ct,progression,progression,8,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00169.png,data/raw/ct_images/progression/CT00173.png,ct,progression,progression,10,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00169.png,data/raw/ct_images/progression/CT00175.png,ct,progression,progression,10,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00169.png,data/raw/ct_images/progression/CT00182.png,ct,progression,progression,4,1,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/progression/CT00169.png,data/raw/ct_images/progression/CT00183.png,ct,progression,progression,6,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00169.png,data/raw/ct_images/progression/CT00185.png,ct,progression,progression,7,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00169.png,data/raw/ct_images/progression/CT00187.png,ct,progression,progression,9,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00169.png,data/raw/ct_images/progression/CT00189.png,ct,progression,progression,8,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00169.png,data/raw/ct_images/progression/CT00196.png,ct,progression,progression,9,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/progression/CT00171.png,ct,progression,progression,7,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/progression/CT00174.png,ct,progression,progression,10,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/progression/CT00178.png,ct,progression,progression,9,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/progression/CT00179.png,ct,progression,progression,10,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/progression/CT00180.png,ct,progression,progression,6,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/progression/CT00188.png,ct,progression,progression,6,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/progression/CT00190.png,ct,progression,progression,10,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/progression/CT00193.png,ct,progression,progression,2,1,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/progression/CT00194.png,ct,progression,progression,9,1,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/progression/CT00200.png,ct,progression,progression,8,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/tumor/CT00071.png,ct,progression,tumor,3,4,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/tumor/CT00080.png,ct,progression,tumor,9,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/tumor/CT00083.png,ct,progression,tumor,5,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/tumor/CT00084.png,ct,progression,tumor,8,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/tumor/CT00097.png,ct,progression,tumor,5,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/tumor/CT00099.png,ct,progression,tumor,6,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/tumor/CT00102.png,ct,progression,tumor,10,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/tumor/CT00103.png,ct,progression,tumor,7,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/tumor/CT00104.png,ct,progression,tumor,9,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/tumor/CT00107.png,ct,progression,tumor,6,1,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/tumor/CT00114.png,ct,progression,tumor,10,7,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/tumor/CT00118.png,ct,progression,tumor,9,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/tumor/CT00122.png,ct,progression,tumor,7,6,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/tumor/CT00126.png,ct,progression,tumor,10,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00170.png,data/raw/ct_images/tumor/CT00127.png,ct,progression,tumor,10,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00171.png,data/raw/ct_images/progression/CT00180.png,ct,progression,progression,7,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00171.png,data/raw/ct_images/progression/CT00188.png,ct,progression,progression,9,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00171.png,data/raw/ct_images/progression/CT00193.png,ct,progression,progression,9,1,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00171.png,data/raw/ct_images/progression/CT00200.png,ct,progression,progression,7,1,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00171.png,data/raw/ct_images/tumor/CT00071.png,ct,progression,tumor,10,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00171.png,data/raw/ct_images/tumor/CT00080.png,ct,progression,tumor,10,0,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00171.png,data/raw/ct_images/tumor/CT00122.png,ct,progression,tumor,10,6,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00172.png,data/raw/ct_images/progression/CT00173.png,ct,progression,progression,6,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00172.png,data/raw/ct_images/progression/CT00177.png,ct,progression,progression,7,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00172.png,data/raw/ct_images/progression/CT00182.png,ct,progression,progression,10,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00172.png,data/raw/ct_images/progression/CT00183.png,ct,progression,progression,8,6,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00172.png,data/raw/ct_images/progression/CT00184.png,ct,progression,progression,9,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00172.png,data/raw/ct_images/progression/CT00187.png,ct,progression,progression,7,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00172.png,data/raw/ct_images/progression/CT00191.png,ct,progression,progression,8,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00172.png,data/raw/ct_images/progression/CT00195.png,ct,progression,progression,9,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00172.png,data/raw/ct_images/progression/CT00196.png,ct,progression,progression,5,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00173.png,data/raw/ct_images/progression/CT00176.png,ct,progression,progression,10,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00173.png,data/raw/ct_images/progression/CT00177.png,ct,progression,progression,5,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00173.png,data/raw/ct_images/progression/CT00182.png,ct,progression,progression,6,6,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00173.png,data/raw/ct_images/progression/CT00183.png,ct,progression,progression,4,8,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/progression/CT00173.png,data/raw/ct_images/progression/CT00187.png,ct,progression,progression,5,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00173.png,data/raw/ct_images/progression/CT00191.png,ct,progression,progression,2,4,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/progression/CT00173.png,data/raw/ct_images/progression/CT00195.png,ct,progression,progression,7,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00173.png,data/raw/ct_images/progression/CT00196.png,ct,progression,progression,7,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00173.png,data/raw/ct_images/progression/CT00199.png,ct,progression,progression,6,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00174.png,data/raw/ct_images/progression/CT00179.png,ct,progression,progression,2,5,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/progression/CT00174.png,data/raw/ct_images/progression/CT00180.png,ct,progression,progression,6,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00174.png,data/raw/ct_images/progression/CT00186.png,ct,progression,progression,8,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00174.png,data/raw/ct_images/progression/CT00188.png,ct,progression,progression,8,1,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00174.png,data/raw/ct_images/progression/CT00190.png,ct,progression,progression,2,2,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/progression/CT00174.png,data/raw/ct_images/progression/CT00193.png,ct,progression,progression,8,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00174.png,data/raw/ct_images/progression/CT00194.png,ct,progression,progression,7,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00174.png,data/raw/ct_images/progression/CT00198.png,ct,progression,progression,8,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00174.png,data/raw/ct_images/tumor/CT00073.png,ct,progression,tumor,5,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00174.png,data/raw/ct_images/tumor/CT00077.png,ct,progression,tumor,9,6,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00174.png,data/raw/ct_images/tumor/CT00083.png,ct,progression,tumor,7,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00174.png,data/raw/ct_images/tumor/CT00093.png,ct,progression,tumor,9,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00174.png,data/raw/ct_images/tumor/CT00096.png,ct,progression,tumor,8,7,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00174.png,data/raw/ct_images/tumor/CT00097.png,ct,progression,tumor,7,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00174.png,data/raw/ct_images/tumor/CT00099.png,ct,progression,tumor,10,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00174.png,data/raw/ct_images/tumor/CT00103.png,ct,progression,tumor,9,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00174.png,data/raw/ct_images/tumor/CT00109.png,ct,progression,tumor,7,9,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00174.png,data/raw/ct_images/tumor/CT00117.png,ct,progression,tumor,9,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00174.png,data/raw/ct_images/tumor/CT00131.png,ct,progression,tumor,8,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/progression/CT00175.png,data/raw/ct_images/progression/CT00176.png,ct,progression,progression,10,1,Visually Similar,Retain - Shows Structural Variation
