Image_ID,Original_Path,Pixel_Image_Path,Original_Format,Output_Format,Width,Height,Color_Mode,Channels,Pixel_Array_Shape,Pixel_Min,Pixel_Max,Pixel_Mean,Pixel_Std,Original_File_Size,Output_File_Size,Conversion_Status
MRI00159,data/raw/mri_images/DWI/MRI00159.png,data/pixel_images/mri/DWI/MRI00159.png,PNG,PNG,256,256,L,1,"(256, 256)",11.0,251.0,37.55,37.42,1507,1507,SUCCESS
MRI00160,data/raw/mri_images/DWI/MRI00160.png,data/pixel_images/mri/DWI/MRI00160.png,PNG,PNG,256,256,L,1,"(256, 256)",8.0,248.0,34.94,38.67,1554,1554,SUCCESS
MRI00081,data/raw/mri_images/FLAIR/MRI00081.png,data/pixel_images/mri/FLAIR/MRI00081.png,PNG,PNG,256,256,L,1,"(256, 256)",12.0,242.0,51.83,49.06,1615,1615,SUCCESS
MRI00082,data/raw/mri_images/FLAIR/MRI00082.png,data/pixel_images/mri/FLAIR/MRI00082.png,PNG,PNG,256,256,L,1,"(256, 256)",13.0,243.0,51.11,45.37,1610,1610,SUCCESS
MRI00083,data/raw/mri_images/FLAIR/MRI00083.png,data/pixel_images/mri/FLAIR/MRI00083.png,PNG,PNG,256,256,L,1,"(256, 256)",16.0,246.0,55.08,47.45,1621,1621,SUCCESS
MRI00084,data/raw/mri_images/FLAIR/MRI00084.png,data/pixel_images/mri/FLAIR/MRI00084.png,PNG,PNG,256,256,L,1,"(256, 256)",5.0,235.0,44.03,47.6,1668,1668,SUCCESS
MRI00085,data/raw/mri_images/FLAIR/MRI00085.png,data/pixel_images/mri/FLAIR/MRI00085.png,PNG,PNG,256,256,L,1,"(256, 256)",12.0,242.0,49.09,42.76,1578,1578,SUCCESS
MRI00086,data/raw/mri_images/FLAIR/MRI00086.png,data/pixel_images/mri/FLAIR/MRI00086.png,PNG,PNG,256,256,L,1,"(256, 256)",5.0,235.0,43.66,46.71,1626,1626,SUCCESS
MRI00087,data/raw/mri_images/FLAIR/MRI00087.png,data/pixel_images/mri/FLAIR/MRI00087.png,PNG,PNG,256,256,L,1,"(256, 256)",11.0,241.0,51.26,49.82,1620,1620,SUCCESS
MRI00088,data/raw/mri_images/FLAIR/MRI00088.png,data/pixel_images/mri/FLAIR/MRI00088.png,PNG,PNG,256,256,L,1,"(256, 256)",4.0,234.0,43.16,47.38,1577,1577,SUCCESS
MRI00089,data/raw/mri_images/FLAIR/MRI00089.png,data/pixel_images/mri/FLAIR/MRI00089.png,PNG,PNG,256,256,L,1,"(256, 256)",10.0,240.0,49.67,49.08,1659,1659,SUCCESS
MRI00090,data/raw/mri_images/FLAIR/MRI00090.png,data/pixel_images/mri/FLAIR/MRI00090.png,PNG,PNG,256,256,L,1,"(256, 256)",6.0,236.0,45.72,49.01,1596,1596,SUCCESS
MRI00091,data/raw/mri_images/FLAIR/MRI00091.png,data/pixel_images/mri/FLAIR/MRI00091.png,PNG,PNG,256,256,L,1,"(256, 256)",10.0,240.0,47.57,44.02,1640,1640,SUCCESS
MRI00092,data/raw/mri_images/FLAIR/MRI00092.png,data/pixel_images/mri/FLAIR/MRI00092.png,PNG,PNG,256,256,L,1,"(256, 256)",14.0,244.0,51.3,43.33,1626,1626,SUCCESS
MRI00093,data/raw/mri_images/FLAIR/MRI00093.png,data/pixel_images/mri/FLAIR/MRI00093.png,PNG,PNG,256,256,L,1,"(256, 256)",8.0,238.0,45.31,43.34,1583,1583,SUCCESS
MRI00094,data/raw/mri_images/FLAIR/MRI00094.png,data/pixel_images/mri/FLAIR/MRI00094.png,PNG,PNG,256,256,L,1,"(256, 256)",11.0,241.0,48.84,44.65,1611,1611,SUCCESS
MRI00095,data/raw/mri_images/FLAIR/MRI00095.png,data/pixel_images/mri/FLAIR/MRI00095.png,PNG,PNG,256,256,L,1,"(256, 256)",8.0,238.0,46.75,46.77,1622,1622,SUCCESS
MRI00096,data/raw/mri_images/FLAIR/MRI00096.png,data/pixel_images/mri/FLAIR/MRI00096.png,PNG,PNG,256,256,L,1,"(256, 256)",6.0,236.0,45.36,48.38,1634,1634,SUCCESS
MRI00097,data/raw/mri_images/FLAIR/MRI00097.png,data/pixel_images/mri/FLAIR/MRI00097.png,PNG,PNG,256,256,L,1,"(256, 256)",10.0,240.0,49.59,48.34,1603,1603,SUCCESS
MRI00098,data/raw/mri_images/FLAIR/MRI00098.png,data/pixel_images/mri/FLAIR/MRI00098.png,PNG,PNG,256,256,L,1,"(256, 256)",4.0,234.0,41.32,43.41,1569,1569,SUCCESS
MRI00099,data/raw/mri_images/FLAIR/MRI00099.png,data/pixel_images/mri/FLAIR/MRI00099.png,PNG,PNG,256,256,L,1,"(256, 256)",8.0,238.0,47.61,48.17,1594,1594,SUCCESS
MRI00100,data/raw/mri_images/FLAIR/MRI00100.png,data/pixel_images/mri/FLAIR/MRI00100.png,PNG,PNG,256,256,L,1,"(256, 256)",11.0,241.0,50.37,48.41,1663,1663,SUCCESS
MRI00101,data/raw/mri_images/FLAIR/MRI00101.png,data/pixel_images/mri/FLAIR/MRI00101.png,PNG,PNG,256,256,L,1,"(256, 256)",9.0,239.0,47.35,45.98,1639,1639,SUCCESS
MRI00102,data/raw/mri_images/FLAIR/MRI00102.png,data/pixel_images/mri/FLAIR/MRI00102.png,PNG,PNG,256,256,L,1,"(256, 256)",7.0,237.0,46.1,47.44,1594,1594,SUCCESS
MRI00103,data/raw/mri_images/FLAIR/MRI00103.png,data/pixel_images/mri/FLAIR/MRI00103.png,PNG,PNG,256,256,L,1,"(256, 256)",6.0,236.0,43.08,42.71,1568,1568,SUCCESS
MRI00104,data/raw/mri_images/FLAIR/MRI00104.png,data/pixel_images/mri/FLAIR/MRI00104.png,PNG,PNG,256,256,L,1,"(256, 256)",8.0,238.0,48.41,49.69,1626,1626,SUCCESS
MRI00105,data/raw/mri_images/FLAIR/MRI00105.png,data/pixel_images/mri/FLAIR/MRI00105.png,PNG,PNG,256,256,L,1,"(256, 256)",6.0,236.0,45.34,48.31,1640,1640,SUCCESS
MRI00106,data/raw/mri_images/FLAIR/MRI00106.png,data/pixel_images/mri/FLAIR/MRI00106.png,PNG,PNG,256,256,L,1,"(256, 256)",6.0,236.0,44.35,45.98,1616,1616,SUCCESS
MRI00107,data/raw/mri_images/FLAIR/MRI00107.png,data/pixel_images/mri/FLAIR/MRI00107.png,PNG,PNG,256,256,L,1,"(256, 256)",8.0,238.0,46.86,46.66,1595,1595,SUCCESS
MRI00108,data/raw/mri_images/FLAIR/MRI00108.png,data/pixel_images/mri/FLAIR/MRI00108.png,PNG,PNG,256,256,L,1,"(256, 256)",5.0,235.0,43.36,46.0,1622,1622,SUCCESS
MRI00109,data/raw/mri_images/FLAIR/MRI00109.png,data/pixel_images/mri/FLAIR/MRI00109.png,PNG,PNG,256,256,L,1,"(256, 256)",8.0,238.0,46.41,45.96,1589,1589,SUCCESS
MRI00110,data/raw/mri_images/FLAIR/MRI00110.png,data/pixel_images/mri/FLAIR/MRI00110.png,PNG,PNG,256,256,L,1,"(256, 256)",9.0,239.0,46.08,42.72,1564,1564,SUCCESS
MRI00111,data/raw/mri_images/FLAIR/MRI00111.png,data/pixel_images/mri/FLAIR/MRI00111.png,PNG,PNG,256,256,L,1,"(256, 256)",9.0,239.0,46.6,43.96,1586,1586,SUCCESS
MRI00112,data/raw/mri_images/FLAIR/MRI00112.png,data/pixel_images/mri/FLAIR/MRI00112.png,PNG,PNG,256,256,L,1,"(256, 256)",9.0,239.0,48.15,47.41,1626,1626,SUCCESS
MRI00113,data/raw/mri_images/FLAIR/MRI00113.png,data/pixel_images/mri/FLAIR/MRI00113.png,PNG,PNG,256,256,L,1,"(256, 256)",8.0,238.0,45.11,42.83,1563,1563,SUCCESS
MRI00114,data/raw/mri_images/FLAIR/MRI00114.png,data/pixel_images/mri/FLAIR/MRI00114.png,PNG,PNG,256,256,L,1,"(256, 256)",7.0,237.0,46.94,48.96,1582,1582,SUCCESS
MRI00115,data/raw/mri_images/FLAIR/MRI00115.png,data/pixel_images/mri/FLAIR/MRI00115.png,PNG,PNG,256,256,L,1,"(256, 256)",16.0,246.0,54.65,46.7,1639,1639,SUCCESS
MRI00116,data/raw/mri_images/FLAIR/MRI00116.png,data/pixel_images/mri/FLAIR/MRI00116.png,PNG,PNG,256,256,L,1,"(256, 256)",12.0,242.0,51.67,49.05,1639,1639,SUCCESS
MRI00117,data/raw/mri_images/FLAIR/MRI00117.png,data/pixel_images/mri/FLAIR/MRI00117.png,PNG,PNG,256,256,L,1,"(256, 256)",8.0,238.0,48.04,49.01,1611,1611,SUCCESS
MRI00118,data/raw/mri_images/FLAIR/MRI00118.png,data/pixel_images/mri/FLAIR/MRI00118.png,PNG,PNG,256,256,L,1,"(256, 256)",12.0,242.0,49.12,42.86,1614,1614,SUCCESS
MRI00119,data/raw/mri_images/FLAIR/MRI00119.png,data/pixel_images/mri/FLAIR/MRI00119.png,PNG,PNG,256,256,L,1,"(256, 256)",6.0,236.0,45.52,48.26,1592,1592,SUCCESS
MRI00120,data/raw/mri_images/FLAIR/MRI00120.png,data/pixel_images/mri/FLAIR/MRI00120.png,PNG,PNG,256,256,L,1,"(256, 256)",14.0,244.0,53.74,49.05,1618,1618,SUCCESS
MRI00001,data/raw/mri_images/T1/MRI00001.png,data/pixel_images/mri/T1/MRI00001.png,PNG,PNG,256,256,L,1,"(256, 256)",15.0,115.0,58.63,47.13,1579,1579,SUCCESS
MRI00002,data/raw/mri_images/T1/MRI00002.png,data/pixel_images/mri/T1/MRI00002.png,PNG,PNG,256,256,L,1,"(256, 256)",4.0,104.0,47.35,46.95,1650,1650,SUCCESS
MRI00003,data/raw/mri_images/T1/MRI00003.png,data/pixel_images/mri/T1/MRI00003.png,PNG,PNG,256,256,L,1,"(256, 256)",13.0,113.0,56.54,47.08,1612,1612,SUCCESS
MRI00004,data/raw/mri_images/T1/MRI00004.png,data/pixel_images/mri/T1/MRI00004.png,PNG,PNG,256,256,L,1,"(256, 256)",6.0,106.0,49.84,47.34,1585,1585,SUCCESS
MRI00005,data/raw/mri_images/T1/MRI00005.png,data/pixel_images/mri/T1/MRI00005.png,PNG,PNG,256,256,L,1,"(256, 256)",5.0,105.0,48.55,47.02,1599,1599,SUCCESS
MRI00006,data/raw/mri_images/T1/MRI00006.png,data/pixel_images/mri/T1/MRI00006.png,PNG,PNG,256,256,L,1,"(256, 256)",10.0,110.0,53.43,47.0,1598,1598,SUCCESS
MRI00007,data/raw/mri_images/T1/MRI00007.png,data/pixel_images/mri/T1/MRI00007.png,PNG,PNG,256,256,L,1,"(256, 256)",12.0,112.0,55.83,47.31,1618,1618,SUCCESS
MRI00008,data/raw/mri_images/T1/MRI00008.png,data/pixel_images/mri/T1/MRI00008.png,PNG,PNG,256,256,L,1,"(256, 256)",14.0,114.0,57.53,47.07,1632,1632,SUCCESS
MRI00009,data/raw/mri_images/T1/MRI00009.png,data/pixel_images/mri/T1/MRI00009.png,PNG,PNG,256,256,L,1,"(256, 256)",7.0,107.0,50.84,47.26,1595,1595,SUCCESS
MRI00010,data/raw/mri_images/T1/MRI00010.png,data/pixel_images/mri/T1/MRI00010.png,PNG,PNG,256,256,L,1,"(256, 256)",14.0,114.0,57.41,47.0,1593,1593,SUCCESS
MRI00011,data/raw/mri_images/T1/MRI00011.png,data/pixel_images/mri/T1/MRI00011.png,PNG,PNG,256,256,L,1,"(256, 256)",16.0,116.0,59.9,47.36,1624,1624,SUCCESS
MRI00012,data/raw/mri_images/T1/MRI00012.png,data/pixel_images/mri/T1/MRI00012.png,PNG,PNG,256,256,L,1,"(256, 256)",14.0,114.0,57.28,46.85,1613,1613,SUCCESS
MRI00013,data/raw/mri_images/T1/MRI00013.png,data/pixel_images/mri/T1/MRI00013.png,PNG,PNG,256,256,L,1,"(256, 256)",8.0,108.0,51.74,47.25,1584,1584,SUCCESS
MRI00014,data/raw/mri_images/T1/MRI00014.png,data/pixel_images/mri/T1/MRI00014.png,PNG,PNG,256,256,L,1,"(256, 256)",14.0,114.0,57.97,47.39,1580,1580,SUCCESS
MRI00015,data/raw/mri_images/T1/MRI00015.png,data/pixel_images/mri/T1/MRI00015.png,PNG,PNG,256,256,L,1,"(256, 256)",5.0,105.0,48.9,47.38,1620,1620,SUCCESS
MRI00016,data/raw/mri_images/T1/MRI00016.png,data/pixel_images/mri/T1/MRI00016.png,PNG,PNG,256,256,L,1,"(256, 256)",14.0,114.0,57.43,46.96,1607,1607,SUCCESS
MRI00017,data/raw/mri_images/T1/MRI00017.png,data/pixel_images/mri/T1/MRI00017.png,PNG,PNG,256,256,L,1,"(256, 256)",10.0,110.0,53.75,47.26,1615,1615,SUCCESS
MRI00018,data/raw/mri_images/T1/MRI00018.png,data/pixel_images/mri/T1/MRI00018.png,PNG,PNG,256,256,L,1,"(256, 256)",10.0,110.0,53.79,47.3,1571,1571,SUCCESS
MRI00019,data/raw/mri_images/T1/MRI00019.png,data/pixel_images/mri/T1/MRI00019.png,PNG,PNG,256,256,L,1,"(256, 256)",8.0,108.0,51.32,46.93,1585,1585,SUCCESS
MRI00020,data/raw/mri_images/T1/MRI00020.png,data/pixel_images/mri/T1/MRI00020.png,PNG,PNG,256,256,L,1,"(256, 256)",10.0,110.0,53.76,47.24,1580,1580,SUCCESS
MRI00021,data/raw/mri_images/T1/MRI00021.png,data/pixel_images/mri/T1/MRI00021.png,PNG,PNG,256,256,L,1,"(256, 256)",9.0,109.0,52.83,47.31,1609,1609,SUCCESS
MRI00022,data/raw/mri_images/T1/MRI00022.png,data/pixel_images/mri/T1/MRI00022.png,PNG,PNG,256,256,L,1,"(256, 256)",15.0,115.0,58.8,47.27,1593,1593,SUCCESS
MRI00023,data/raw/mri_images/T1/MRI00023.png,data/pixel_images/mri/T1/MRI00023.png,PNG,PNG,256,256,L,1,"(256, 256)",4.0,104.0,47.36,46.96,1630,1630,SUCCESS
MRI00024,data/raw/mri_images/T1/MRI00024.png,data/pixel_images/mri/T1/MRI00024.png,PNG,PNG,256,256,L,1,"(256, 256)",9.0,109.0,52.53,47.07,1610,1610,SUCCESS
MRI00025,data/raw/mri_images/T1/MRI00025.png,data/pixel_images/mri/T1/MRI00025.png,PNG,PNG,256,256,L,1,"(256, 256)",4.0,104.0,47.69,47.18,1581,1581,SUCCESS
MRI00026,data/raw/mri_images/T1/MRI00026.png,data/pixel_images/mri/T1/MRI00026.png,PNG,PNG,256,256,L,1,"(256, 256)",14.0,114.0,57.9,47.37,1574,1574,SUCCESS
MRI00027,data/raw/mri_images/T1/MRI00027.png,data/pixel_images/mri/T1/MRI00027.png,PNG,PNG,256,256,L,1,"(256, 256)",16.0,116.0,59.61,47.12,1594,1594,SUCCESS
MRI00028,data/raw/mri_images/T1/MRI00028.png,data/pixel_images/mri/T1/MRI00028.png,PNG,PNG,256,256,L,1,"(256, 256)",16.0,116.0,59.91,47.35,1573,1573,SUCCESS
MRI00029,data/raw/mri_images/T1/MRI00029.png,data/pixel_images/mri/T1/MRI00029.png,PNG,PNG,256,256,L,1,"(256, 256)",5.0,105.0,48.71,47.24,1590,1590,SUCCESS
MRI00030,data/raw/mri_images/T1/MRI00030.png,data/pixel_images/mri/T1/MRI00030.png,PNG,PNG,256,256,L,1,"(256, 256)",15.0,115.0,58.95,47.42,1603,1603,SUCCESS
MRI00031,data/raw/mri_images/T1/MRI00031.png,data/pixel_images/mri/T1/MRI00031.png,PNG,PNG,256,256,L,1,"(256, 256)",12.0,112.0,56.02,47.45,1581,1581,SUCCESS
MRI00032,data/raw/mri_images/T1/MRI00032.png,data/pixel_images/mri/T1/MRI00032.png,PNG,PNG,256,256,L,1,"(256, 256)",15.0,115.0,58.87,47.3,1590,1590,SUCCESS
MRI00033,data/raw/mri_images/T1/MRI00033.png,data/pixel_images/mri/T1/MRI00033.png,PNG,PNG,256,256,L,1,"(256, 256)",5.0,105.0,48.36,46.94,1624,1624,SUCCESS
MRI00034,data/raw/mri_images/T1/MRI00034.png,data/pixel_images/mri/T1/MRI00034.png,PNG,PNG,256,256,L,1,"(256, 256)",13.0,113.0,56.71,47.23,1603,1603,SUCCESS
MRI00035,data/raw/mri_images/T1/MRI00035.png,data/pixel_images/mri/T1/MRI00035.png,PNG,PNG,256,256,L,1,"(256, 256)",10.0,110.0,53.36,46.95,1628,1628,SUCCESS
MRI00036,data/raw/mri_images/T1/MRI00036.png,data/pixel_images/mri/T1/MRI00036.png,PNG,PNG,256,256,L,1,"(256, 256)",14.0,114.0,57.96,47.42,1615,1615,SUCCESS
MRI00037,data/raw/mri_images/T1/MRI00037.png,data/pixel_images/mri/T1/MRI00037.png,PNG,PNG,256,256,L,1,"(256, 256)",15.0,115.0,58.72,47.19,1603,1603,SUCCESS
MRI00038,data/raw/mri_images/T1/MRI00038.png,data/pixel_images/mri/T1/MRI00038.png,PNG,PNG,256,256,L,1,"(256, 256)",8.0,108.0,51.95,47.41,1607,1607,SUCCESS
MRI00039,data/raw/mri_images/T1/MRI00039.png,data/pixel_images/mri/T1/MRI00039.png,PNG,PNG,256,256,L,1,"(256, 256)",7.0,107.0,50.95,47.43,1594,1594,SUCCESS
MRI00040,data/raw/mri_images/T1/MRI00040.png,data/pixel_images/mri/T1/MRI00040.png,PNG,PNG,256,256,L,1,"(256, 256)",9.0,109.0,52.36,46.93,1644,1644,SUCCESS
MRI00041,data/raw/mri_images/T2/MRI00041.png,data/pixel_images/mri/T2/MRI00041.png,PNG,PNG,256,256,L,1,"(256, 256)",4.0,224.0,51.79,55.3,1653,1653,SUCCESS
MRI00042,data/raw/mri_images/T2/MRI00042.png,data/pixel_images/mri/T2/MRI00042.png,PNG,PNG,256,256,L,1,"(256, 256)",16.0,236.0,62.97,53.98,1604,1604,SUCCESS
MRI00043,data/raw/mri_images/T2/MRI00043.png,data/pixel_images/mri/T2/MRI00043.png,PNG,PNG,256,256,L,1,"(256, 256)",10.0,230.0,56.61,53.33,1639,1639,SUCCESS
MRI00044,data/raw/mri_images/T2/MRI00044.png,data/pixel_images/mri/T2/MRI00044.png,PNG,PNG,256,256,L,1,"(256, 256)",14.0,234.0,62.01,55.68,1641,1641,SUCCESS
MRI00045,data/raw/mri_images/T2/MRI00045.png,data/pixel_images/mri/T2/MRI00045.png,PNG,PNG,256,256,L,1,"(256, 256)",4.0,224.0,51.56,54.96,1640,1640,SUCCESS
MRI00046,data/raw/mri_images/T2/MRI00046.png,data/pixel_images/mri/T2/MRI00046.png,PNG,PNG,256,256,L,1,"(256, 256)",12.0,232.0,58.6,53.3,1635,1635,SUCCESS
MRI00047,data/raw/mri_images/T2/MRI00047.png,data/pixel_images/mri/T2/MRI00047.png,PNG,PNG,256,256,L,1,"(256, 256)",4.0,224.0,51.63,55.07,1604,1604,SUCCESS
MRI00048,data/raw/mri_images/T2/MRI00048.png,data/pixel_images/mri/T2/MRI00048.png,PNG,PNG,256,256,L,1,"(256, 256)",15.0,235.0,61.44,53.1,1604,1604,SUCCESS
MRI00049,data/raw/mri_images/T2/MRI00049.png,data/pixel_images/mri/T2/MRI00049.png,PNG,PNG,256,256,L,1,"(256, 256)",12.0,232.0,58.16,52.63,1584,1584,SUCCESS
MRI00050,data/raw/mri_images/T2/MRI00050.png,data/pixel_images/mri/T2/MRI00050.png,PNG,PNG,256,256,L,1,"(256, 256)",7.0,227.0,53.61,53.38,1592,1592,SUCCESS
MRI00051,data/raw/mri_images/T2/MRI00051.png,data/pixel_images/mri/T2/MRI00051.png,PNG,PNG,256,256,L,1,"(256, 256)",7.0,227.0,53.54,53.24,1607,1607,SUCCESS
MRI00052,data/raw/mri_images/T2/MRI00052.png,data/pixel_images/mri/T2/MRI00052.png,PNG,PNG,256,256,L,1,"(256, 256)",6.0,226.0,53.53,54.87,1635,1635,SUCCESS
MRI00053,data/raw/mri_images/T2/MRI00053.png,data/pixel_images/mri/T2/MRI00053.png,PNG,PNG,256,256,L,1,"(256, 256)",9.0,229.0,56.75,55.25,1610,1610,SUCCESS
MRI00054,data/raw/mri_images/T2/MRI00054.png,data/pixel_images/mri/T2/MRI00054.png,PNG,PNG,256,256,L,1,"(256, 256)",5.0,225.0,52.81,55.36,1614,1614,SUCCESS
MRI00055,data/raw/mri_images/T2/MRI00055.png,data/pixel_images/mri/T2/MRI00055.png,PNG,PNG,256,256,L,1,"(256, 256)",12.0,232.0,58.36,52.95,1581,1581,SUCCESS
MRI00056,data/raw/mri_images/T2/MRI00056.png,data/pixel_images/mri/T2/MRI00056.png,PNG,PNG,256,256,L,1,"(256, 256)",16.0,236.0,62.61,53.32,1646,1646,SUCCESS
MRI00057,data/raw/mri_images/T2/MRI00057.png,data/pixel_images/mri/T2/MRI00057.png,PNG,PNG,256,256,L,1,"(256, 256)",7.0,227.0,54.39,54.63,1593,1593,SUCCESS
MRI00058,data/raw/mri_images/T2/MRI00058.png,data/pixel_images/mri/T2/MRI00058.png,PNG,PNG,256,256,L,1,"(256, 256)",10.0,230.0,57.9,55.5,1613,1613,SUCCESS
MRI00059,data/raw/mri_images/T2/MRI00059.png,data/pixel_images/mri/T2/MRI00059.png,PNG,PNG,256,256,L,1,"(256, 256)",12.0,232.0,59.93,55.54,1647,1647,SUCCESS
MRI00060,data/raw/mri_images/T2/MRI00060.png,data/pixel_images/mri/T2/MRI00060.png,PNG,PNG,256,256,L,1,"(256, 256)",7.0,227.0,53.3,52.82,1614,1614,SUCCESS
MRI00061,data/raw/mri_images/T2/MRI00061.png,data/pixel_images/mri/T2/MRI00061.png,PNG,PNG,256,256,L,1,"(256, 256)",4.0,224.0,51.49,54.83,1620,1620,SUCCESS
MRI00062,data/raw/mri_images/T2/MRI00062.png,data/pixel_images/mri/T2/MRI00062.png,PNG,PNG,256,256,L,1,"(256, 256)",7.0,227.0,54.94,55.59,1650,1650,SUCCESS
MRI00063,data/raw/mri_images/T2/MRI00063.png,data/pixel_images/mri/T2/MRI00063.png,PNG,PNG,256,256,L,1,"(256, 256)",7.0,227.0,54.43,54.74,1646,1646,SUCCESS
MRI00064,data/raw/mri_images/T2/MRI00064.png,data/pixel_images/mri/T2/MRI00064.png,PNG,PNG,256,256,L,1,"(256, 256)",9.0,229.0,55.88,53.85,1589,1589,SUCCESS
MRI00065,data/raw/mri_images/T2/MRI00065.png,data/pixel_images/mri/T2/MRI00065.png,PNG,PNG,256,256,L,1,"(256, 256)",9.0,229.0,55.78,53.63,1632,1632,SUCCESS
MRI00066,data/raw/mri_images/T2/MRI00066.png,data/pixel_images/mri/T2/MRI00066.png,PNG,PNG,256,256,L,1,"(256, 256)",13.0,233.0,60.12,54.23,1636,1636,SUCCESS
MRI00067,data/raw/mri_images/T2/MRI00067.png,data/pixel_images/mri/T2/MRI00067.png,PNG,PNG,256,256,L,1,"(256, 256)",12.0,232.0,59.79,55.27,1680,1680,SUCCESS
MRI00068,data/raw/mri_images/T2/MRI00068.png,data/pixel_images/mri/T2/MRI00068.png,PNG,PNG,256,256,L,1,"(256, 256)",13.0,233.0,59.78,53.67,1616,1616,SUCCESS
MRI00069,data/raw/mri_images/T2/MRI00069.png,data/pixel_images/mri/T2/MRI00069.png,PNG,PNG,256,256,L,1,"(256, 256)",6.0,226.0,52.47,53.14,1565,1565,SUCCESS
MRI00070,data/raw/mri_images/T2/MRI00070.png,data/pixel_images/mri/T2/MRI00070.png,PNG,PNG,256,256,L,1,"(256, 256)",14.0,234.0,60.97,53.95,1635,1635,SUCCESS
MRI00071,data/raw/mri_images/T2/MRI00071.png,data/pixel_images/mri/T2/MRI00071.png,PNG,PNG,256,256,L,1,"(256, 256)",8.0,228.0,55.17,54.28,1644,1644,SUCCESS
MRI00072,data/raw/mri_images/T2/MRI00072.png,data/pixel_images/mri/T2/MRI00072.png,PNG,PNG,256,256,L,1,"(256, 256)",12.0,232.0,59.45,54.75,1623,1623,SUCCESS
MRI00073,data/raw/mri_images/T2/MRI00073.png,data/pixel_images/mri/T2/MRI00073.png,PNG,PNG,256,256,L,1,"(256, 256)",6.0,226.0,52.79,53.63,1646,1646,SUCCESS
MRI00074,data/raw/mri_images/T2/MRI00074.png,data/pixel_images/mri/T2/MRI00074.png,PNG,PNG,256,256,L,1,"(256, 256)",14.0,234.0,61.56,54.92,1643,1643,SUCCESS
MRI00075,data/raw/mri_images/T2/MRI00075.png,data/pixel_images/mri/T2/MRI00075.png,PNG,PNG,256,256,L,1,"(256, 256)",9.0,229.0,56.28,54.49,1605,1605,SUCCESS
MRI00076,data/raw/mri_images/T2/MRI00076.png,data/pixel_images/mri/T2/MRI00076.png,PNG,PNG,256,256,L,1,"(256, 256)",9.0,229.0,55.61,53.31,1622,1622,SUCCESS
MRI00077,data/raw/mri_images/T2/MRI00077.png,data/pixel_images/mri/T2/MRI00077.png,PNG,PNG,256,256,L,1,"(256, 256)",5.0,225.0,52.54,54.88,1646,1646,SUCCESS
MRI00078,data/raw/mri_images/T2/MRI00078.png,data/pixel_images/mri/T2/MRI00078.png,PNG,PNG,256,256,L,1,"(256, 256)",9.0,229.0,57.23,56.0,1667,1667,SUCCESS
MRI00079,data/raw/mri_images/T2/MRI00079.png,data/pixel_images/mri/T2/MRI00079.png,PNG,PNG,256,256,L,1,"(256, 256)",8.0,228.0,54.55,53.24,1614,1614,SUCCESS
MRI00080,data/raw/mri_images/T2/MRI00080.png,data/pixel_images/mri/T2/MRI00080.png,PNG,PNG,256,256,L,1,"(256, 256)",10.0,230.0,56.43,53.02,1626,1626,SUCCESS
